"","ID","Scanner","Layer","Raw_material","Class","Blank","Technology","Cortex","Preservation","Volume","Surface","Length","Width","Thickness","Core_classification","Site"
"1582","RF.b_5881","Artec.Spider","A1","Maiolica","Blank","Blade","Maintenance","0%","Complete",2461.501465,1736.771497,48.4,17.6,7.9,NA,"Fumane"
"1583","RF.b_5883","Micro-CT","A1","Scaglia.Rossa","Blank","Bladelet","Semi-cortical","33-66%","Complete",1278.202271,1101.233783,47,11,6.7,NA,"Fumane"
"1584","RF.b_5885","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",522.742981,695.3412858,36,9.7,2.3,NA,"Fumane"
"1585","RF.b_5887","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",338.0691833,606.0027019,41.3,8.5,1.8,NA,"Fumane"
"1586","RF.b_5888","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",423.932251,621.0382647,39,10,3.1,NA,"Fumane"
"1587","RF.b_5889","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",265.0973816,511.4810177,30.3,9.5,2,NA,"Fumane"
"1588","RF.b_5890","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",389.2588196,610.4160461,34.6,10.5,2,NA,"Fumane"
"1589","RF.b_5893","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",1275.782593,1266.942448,47.5,16.7,4.2,NA,"Fumane"
"1590","RF.b_5897","Micro-CT","A1","Scaglia.Rossa","Blank","Blade","Optimal","0%","Complete",1342.75769,1223.245604,44.5,16.8,5.9,NA,"Fumane"
"1591","RF.b_5898","Artec.Spider","A1","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",1497.386597,1235.733931,44.2,15.9,6.1,NA,"Fumane"
"1592","RF.b_5900","Artec.Spider","A1","Scaglia.Variegata","Blank","Blade","Maintenance","0%","Complete",3572.767334,2527.817401,58,23.9,5.7,NA,"Fumane"
"1593","RF.b_5901","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",977.2409668,1033.603731,42,12.8,3.8,NA,"Fumane"
"1594","RF.b_5902","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",1034.549194,975.7982045,41.5,12.2,4.3,NA,"Fumane"
"1595","RF.b_5903","Micro-CT","A1","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",986.9683228,1122.666869,53.3,11.4,3.4,NA,"Fumane"
"1596","RF.b_5904","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",88.53616333,239.3678545,23,7,1,NA,"Fumane"
"1597","RF.b_5905","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",967.3740234,1160.291258,40.8,16.4,3.1,NA,"Fumane"
"1598","RF.b_5906","Micro-CT","A1","Scaglia.Variegata","Blank","Blade","Maintenance","0%","Complete",1197.103882,1229.002438,45,17.1,3.4,NA,"Fumane"
"1599","RF.b_5907","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",44.74224854,135.0181487,18.2,4.7,0.9,NA,"Fumane"
"1600","RF.b_5908","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",402.422699,809.7549952,42.3,11.3,1.3,NA,"Fumane"
"1601","RF.b_5909","Artec.Spider","A1","Maiolica","Blank","Blade","Semi-cortical","33-66%","Complete",2071.390137,1700.548455,51.2,16.5,4.8,NA,"Fumane"
"1602","RF.b_5910","Artec.Spider","A1","Scaglia.Rossa","Blank","Blade","Optimal","0%","Complete",2236.800293,1720.456889,49,22.2,7,NA,"Fumane"
"1603","RF.b_5912","Artec.Spider","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",1639.816284,1865.304565,68,16.5,4,NA,"Fumane"
"1604","RF.b_5913","Micro-CT","A1","Scaglia.Rossa","Blank","Blade","Maintenance","0%","Complete",1018.313416,1159.540681,57.8,13.1,4.4,NA,"Fumane"
"1605","RF.b_5914","Artec.Spider","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",2350.606689,2423.014199,67,24.4,3.9,NA,"Fumane"
"1606","RF.b_5915","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",618.9384766,843.0892058,35.6,13.2,1.9,NA,"Fumane"
"1607","RF.b_5916","Micro-CT","A1","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",511.8908081,786.8868349,39,11.2,1.7,NA,"Fumane"
"1608","RF.b_5917","Micro-CT","A1","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",377.0090027,516.2775049,30.4,7,3.8,NA,"Fumane"
"1609","RF.b_5918","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",137.6138,291.2827914,21.7,7.5,1.2,NA,"Fumane"
"1610","RF.b_5925","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",965.5414429,1000.22192,46.5,13.3,4.3,NA,"Fumane"
"1611","RF.b_5927","Micro-CT","A2","Oolitic","Blank","Blade","Optimal","0%","Complete",1332.509644,1141.715714,43,17.7,4.5,NA,"Fumane"
"1612","RF.b_5928","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",2451.142822,2375.570872,62.4,24.2,3.5,NA,"Fumane"
"1613","RF.b_5931","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",128.2507172,299.8927039,25.3,7.1,1.2,NA,"Fumane"
"1614","RF.b_5932","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",100.7540588,214.5549756,21.2,5.6,1.5,NA,"Fumane"
"1615","RF.b_5935","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",187.2123413,318.6233485,28.2,5,2.5,NA,"Fumane"
"1616","RF.b_5937","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",151.124176,277.5300978,21.8,8.1,1.9,NA,"Fumane"
"1617","RF.b_5939","Micro-CT","A1","Undetermined","Blank","Bladelet","Optimal","0%","Complete",69.67436218,162.0393622,17.1,5.4,1.7,NA,"Fumane"
"1618","RF.b_5941","Micro-CT","A1","Maiolica","Blank","Blade","Optimal","0%","Complete",765.8476563,980.622769,38.5,14.1,2.2,NA,"Fumane"
"1619","RF.b_5942","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",238.9724579,360.2341208,26.2,6.6,2.8,NA,"Fumane"
"1620","RF.b_5943","Artec.Spider","A1","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",2501.721436,1759.170359,60,16.4,7,NA,"Fumane"
"1621","RF.b_5945","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",218.8844604,393.7603498,23.6,8.9,1.7,NA,"Fumane"
"1622","RF.b_5946","Micro-CT","A1","Maiolica","Blank","Bladelet","Optimal","0%","Complete",146.5361481,302.6413639,29.2,5.2,1.4,NA,"Fumane"
"1623","RF.b_5950","Micro-CT","A1","Maiolica","Blank","Blade","Maintenance","0%","Complete",876.6553345,972.8094336,43,15.1,4.2,NA,"Fumane"
"1624","RF.b_5952","Artec.Spider","A2","Scaglia.Rossa","Blank","Blade","Optimal","0%","Complete",1210.075317,1491.476784,52,15.8,3.5,NA,"Fumane"
"1625","RF.b_5954","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",899.409729,1185.277702,44,13.8,2.9,NA,"Fumane"
"1626","RF.b_6050","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Proximal",7645.431641,3986.779301,96.1,19.6,13.6,NA,"Fumane"
"1627","RF.b_6070","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",514.9523926,689.5668511,32,8.6,1.5,NA,"Fumane"
"1628","RF.b_6071","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",242.4141998,415.5152732,25.7,10.6,2.2,NA,"Fumane"
"1629","RF.b_6073","Micro-CT","A2","Oolitic","Blank","Bladelet","Optimal","0%","Complete",111.4274597,221.415442,18,7.9,2.2,NA,"Fumane"
"1630","RF.b_6074","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",326.5064087,492.8777931,26.4,12.1,2.2,NA,"Fumane"
"1631","RF.b_6077","Micro-CT","A2","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",967.1069336,996.8776442,52,10.4,4.2,NA,"Fumane"
"1632","RF.b_6084","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",378.1202087,659.3831281,37,9.6,2.2,NA,"Fumane"
"1633","RF.b_6085","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",121.1960449,217.4881043,16.5,8,1.9,NA,"Fumane"
"1634","RF.b_6086","Micro-CT","A2","Scaglia.Rossa","Blank","Blade","Maintenance","0%","Complete",1079.37561,1097.07035,41.6,14.1,3.8,NA,"Fumane"
"1635","RF.b_6091","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",24.12597275,88.63389829,13,5,0.8,NA,"Fumane"
"1636","RF.b_6093","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",53.23657608,149.3480718,15,6.2,1,NA,"Fumane"
"1637","RF.b_6095","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",33.86136627,110.7719207,14.9,4.1,0.9,NA,"Fumane"
"1638","RF.b_6097","Micro-CT","A2","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",118.8015594,221.9797164,17.7,8,2,NA,"Fumane"
"1639","RF.b_6098","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",46.78040314,130.0302992,16.5,5.9,1.2,NA,"Fumane"
"1640","RF.b_6145","Micro-CT","A2","Scaglia.Variegata","Blank","Blade","Maintenance","0%","Complete",902.6420898,1019.784479,42,12.9,3.4,NA,"Fumane"
"1641","RF.b_6146","Micro-CT","A2","Scaglia.Variegata","Blank","Blade","Semi-cortical","33-66%","Complete",868.267395,980.2078954,41.7,13,3.3,NA,"Fumane"
"1642","RF.b_6157","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",841.0997314,1094.793824,44.1,16,2.8,NA,"Fumane"
"1643","RF.b_6158","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",354.0403748,571.9506652,32.8,9.3,1.5,NA,"Fumane"
"1644","RF.b_6159","Micro-CT","A2","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",44.18579865,159.5468654,19.8,5.9,0.8,NA,"Fumane"
"1645","RF.b_6160","Micro-CT","A2","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",202.8720398,306.7689994,28,5.1,3,NA,"Fumane"
"1646","RF.b_6165","Micro-CT","A2","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",250.8510284,497.2842804,33.7,7.7,1.6,NA,"Fumane"
"1647","RF.b_6166","Micro-CT","A2","Maiolica","Blank","Bladelet","Maintenance","1-33%","Complete",381.13974,671.5288298,36,10.7,1.9,NA,"Fumane"
"1648","RF.b_6168","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",304.6483154,525.0964468,32,10.3,2.2,NA,"Fumane"
"1649","RF.b_6170","Micro-CT","A2","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",178.5332642,421.9530507,28.5,10.2,1.4,NA,"Fumane"
"1650","RF.b_6171","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",114.2833862,248.2546838,22.3,5.8,1.8,NA,"Fumane"
"1651","RF.b_6174","Micro-CT","A2","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",49.46178055,136.1162867,17.6,4.2,1.2,NA,"Fumane"
"1652","RF.b_6175","Micro-CT","A2","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",82.53881073,180.2075561,20,5.2,1.7,NA,"Fumane"
"1653","RF.b_6176","Micro-CT","A2","Undetermined","Blank","Bladelet","Optimal","0%","Complete",91.90274811,252.1691707,23.4,7.3,1.2,NA,"Fumane"
"1654","RF.b_6186","Micro-CT","A2","Undetermined","Tool","Bladelet","Optimal","0%","Complete",82.89996338,202.7440259,21.3,5.1,1.1,NA,"Fumane"
"1655","RF.b_6202","Micro-CT","A2","Scaglia.Variegata","Blank","Flake","Initialization","1-33%","Complete",620.6634521,710.9643415,31.2,11.7,5.3,NA,"Fumane"
"1656","RF.b_6294","Artec.Spider","A2","Maiolica","Core-Tool","Flake","Initialization","66-99%","Complete",13395.54102,3532.109112,26,35.3,43.4,"Carinated","Fumane"
"1657","RF.b_6295","Artec.Spider","A2.internal","Maiolica","Core-Tool","Flake","Initialization","66-99%","Complete",11614.08984,3375.474977,19.8,33.6,40.3,"Carinated","Fumane"
"1658","RF.b_6303","Artec.Spider","A2","Maiolica","Core-Tool","Flake","Semi-cortical","1-33%","Complete",6790.408203,2150.126707,16,29.1,30.1,"Carinated","Fumane"
"1659","RF.b_6335","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",1168.22168,1230.50781,50,15,4.1,NA,"Fumane"
"1660","RF.b_6348","Artec.Spider","A2","Undetermined","Tool","Blade","Maintenance","1-33%","Complete",4218.400879,2828.411408,71.1,22.8,4.9,NA,"Fumane"
"1661","RF.b_6387","Artec.Spider","A2","Radiolarite","Blank","Blade","Maintenance","100%","Complete",7520.760254,3404.461959,64.4,29.4,8.1,NA,"Fumane"
"1662","RF.b_6388","Micro-CT","A1","Radiolarite","Blank","Bladelet","Maintenance","0%","Complete",342.3427124,466.5455075,32,7.9,3.1,NA,"Fumane"
"1663","RF.b_6401","Artec.Spider","A2","Radiolarite","Blank","Blade","Maintenance","0%","Complete",1667.338623,1453.89969,58.8,12.3,5.5,NA,"Fumane"
"1664","RF.b_6418","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",2344.14917,1656.380499,44,18.5,7.3,NA,"Fumane"
"1665","RF.b_6422","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",2709.190674,1899.299267,54.1,20,10.5,NA,"Fumane"
"1666","RF.b_6430","Micro-CT","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",1127.958984,1199.177932,44.7,12.6,3.6,NA,"Fumane"
"1667","RF.b_6617","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",302.3623352,436.287665,33.2,7.1,2.6,NA,"Fumane"
"1668","RF.b_6626","Artec.Spider","D3b","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",2536.067383,2385.089504,81,16.6,4,NA,"Fumane"
"1669","RF.b_6650","Micro-CT","D3b","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",387.6907654,559.4625418,28.5,11.5,2.5,NA,"Fumane"
"1670","RF.b_6652","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",324.8052368,474.7356626,28,9.1,2.7,NA,"Fumane"
"1671","RF.b_6653","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",149.8477631,301.9246417,21,9.2,1.2,NA,"Fumane"
"1672","RF.b_6654","Artec.Spider","D3b","Maiolica","Blank","Blade","Optimal","0%","Complete",1315.322754,1143.041013,43.3,15.5,6.5,NA,"Fumane"
"1673","RF.b_6684","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",106.7044449,207.9325878,19,6,2.2,NA,"Fumane"
"1674","RF.b_6720","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",453.8378601,643.237815,36,8.8,2.5,NA,"Fumane"
"1675","RF.b_6725","Micro-CT","D3b","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",43.35522461,109.7767583,16.9,3.4,1.2,NA,"Fumane"
"1676","RF.b_6726","Artec.Spider","D3b","Maiolica","Blank","Blade","Optimal","0%","Proximal",1587.777344,1878.274339,57,20.5,3.9,NA,"Fumane"
"1677","RF.b_6735","Micro-CT","D3b","Maiolica","Blank","Bladelet","Optimal","0%","Complete",113.8281784,234.5468281,19.2,8.8,1.7,NA,"Fumane"
"1678","RF.b_6838","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Proximal",934.8469238,954.8211682,41.7,9.5,4.1,NA,"Fumane"
"1679","RF.b_6849","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",86.68902588,193.7645738,18.1,6.5,1.5,NA,"Fumane"
"1680","RF.b_6853","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Proximal",1902.186035,2240.607997,63,26.6,3.5,NA,"Fumane"
"1681","RF.b_6857","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",228.4682465,374.1162212,25.1,9,2.1,NA,"Fumane"
"1682","RF.b_6863","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Maintenance","0%","Proximal",3530.104492,2478.78477,62.5,23,6.4,NA,"Fumane"
"1683","RF.b_6881","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Maintenance","0%","Complete",2062.244385,1476.577779,46.3,16.3,7.2,NA,"Fumane"
"1684","RF.b_6882","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",160.7312469,319.0847638,28.5,6.8,2.6,NA,"Fumane"
"1685","RF.b_689","Artec.Spider","A1","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",6541.250977,4439.37682,92.3,29.2,7.7,NA,"Fumane"
"1686","RF.b_691","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",603.1688232,789.8607978,40.1,13.1,2.6,NA,"Fumane"
"1687","RF.b_6914","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",1443.840576,1376.96713,51.3,14.2,6.2,NA,"Fumane"
"1688","RF.b_692","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",1582.52063,1456.026734,58,14.8,4.7,NA,"Fumane"
"1689","RF.b_6933","Micro-CT","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Complete",1418.733643,1027.151588,37.1,13.8,7.5,NA,"Fumane"
"1690","RF.b_6937","Micro-CT","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Complete",352.414093,661.0354367,35.1,12.2,1.8,NA,"Fumane"
"1691","RF.b_694","Artec.Spider","A2","Undetermined","Blank","Blade","Semi-cortical","33-66%","Complete",7066.271973,3176.417172,67,27.1,12.1,NA,"Fumane"
"1692","RF.b_695","Artec.Spider","A2","Eocenic","Blank","Blade","Maintenance","0%","Complete",3872.666016,3047.25408,72.6,25.7,5.6,NA,"Fumane"
"1693","RF.b_6975","Artec.Spider","D3d.base","Scaglia.Variegata","Blank","Blade","Initialization","1-33%","Complete",6514.623535,2959.039694,71,18.9,14.5,NA,"Fumane"
"1694","RF.b_6988","Micro-CT","D3d.base","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",311.037323,436.2483972,30,7.7,3.6,NA,"Fumane"
"1695","RF.b_700","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Semi-cortical","1-33%","Proximal",3806.685059,2881.497368,74,21.1,5.1,NA,"Fumane"
"1696","RF.b_7055","Artec.Spider","D3b","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",2789.058105,2165.670983,54,21.7,3.8,NA,"Fumane"
"1697","RF.b_7056","Micro-CT","D3b","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",1174.766113,965.8888937,33.7,14.8,6.4,NA,"Fumane"
"1698","RF.b_7063","Micro-CT","D3d","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",715.3387451,725.391967,31.5,11.6,4.4,NA,"Fumane"
"1699","RF.b_707","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",87.68054962,199.1562152,23.1,4,1.7,NA,"Fumane"
"1700","RF.b_7077","Micro-CT","D3d","Maiolica","Blank","Bladelet","Optimal","0%","Mesial",156.8351288,333.7203265,27,6.9,1.4,NA,"Fumane"
"1701","RF.b_709","Micro-CT","A1","Undetermined","Blank","Blade","Optimal","0%","Complete",1068.190308,1059.95387,45,12.3,3.3,NA,"Fumane"
"1702","RF.b_710","Micro-CT","A1","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",1255.744995,1253.223481,57.8,10.5,4.5,NA,"Fumane"
"1703","RF.b_713","Micro-CT","A1","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",954.8458252,1140.238441,55.1,11.5,4.1,NA,"Fumane"
"1704","RF.b_7132","Micro-CT","D3d","Maiolica","Blank","Bladelet","Optimal","0%","Complete",110.0057678,228.784694,23.2,4.8,1.7,NA,"Fumane"
"1705","RF.b_7133","Micro-CT","D3d","Maiolica","Blank","Bladelet","Optimal","0%","Complete",218.4230804,387.4591341,30,6.5,1.6,NA,"Fumane"
"1706","RF.b_7134","Micro-CT","D3d","Maiolica","Blank","Bladelet","Optimal","0%","Complete",142.9475098,282.6706121,22.5,7.5,1.5,NA,"Fumane"
"1707","RF.b_720","Artec.Spider","A2","Scaglia.Rossa","Blank","Blade","Maintenance","0%","Complete",1128.78772,1300.820822,51,15.3,4,NA,"Fumane"
"1708","RF.b_7206","Micro-CT","D3d","Maiolica","Blank","Bladelet","Maintenance","1-33%","Complete",479.5484924,626.7763755,32,11.2,2.6,NA,"Fumane"
"1709","RF.b_722","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",1025.328491,1161.036746,50.5,13.3,3.4,NA,"Fumane"
"1710","RF.b_7232","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Semi-cortical","1-33%","Complete",167.9088898,365.651734,25.7,9.2,1.2,NA,"Fumane"
"1711","RF.b_724","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","1-33%","Complete",13241.49609,5059.35811,91,29.7,11,NA,"Fumane"
"1712","RF.b_725","Artec.Spider","A1","Maiolica","Blank","Blade","Initialization","0%","Complete",12313.39453,4887.87282,102.5,21.7,15,NA,"Fumane"
"1713","RF.b_7250","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",487.808136,543.6124189,28.4,11.5,5.4,NA,"Fumane"
"1714","RF.b_728","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",2510.884521,2245.183578,70.3,20.3,6,NA,"Fumane"
"1715","RF.b_7288","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Complete",1206.373657,1238.38852,53,15.7,3.4,NA,"Fumane"
"1716","RF.b_729","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",1916.589478,1702.230804,59,16,6.6,NA,"Fumane"
"1717","RF.b_7295","Artec.Spider","D3d.base","Maiolica","Blank","Blade","Optimal","0%","Complete",7258.273438,4150.428879,75.5,34.1,7.1,NA,"Fumane"
"1718","RF.b_737","Artec.Spider","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",1538.484497,1457.57834,56,14.7,5,NA,"Fumane"
"1719","RF.b_738","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",703.7606812,923.7185478,43,12.1,2.9,NA,"Fumane"
"1720","RF.b_739","Micro-CT","A2","Maiolica","Blank","Blade","Maintenance","0%","Complete",1359.172729,1315.753238,49.2,13.2,3.6,NA,"Fumane"
"1721","RF.b_7390","Micro-CT","D3d.base","Scaglia.Variegata","Blank","Bladelet","Optimal","0%","Complete",307.9954529,412.811068,28,8.6,2.3,NA,"Fumane"
"1722","RF.b_74","Micro-CT","A1","Scaglia.Rossa","Blank","Blade","Optimal","0%","Complete",1130.701294,1068.076761,46,15.3,5.1,NA,"Fumane"
"1723","RF.b_7404","Micro-CT","D3d.base","Maiolica","Blank","Blade","Semi-cortical","33-66%","Complete",1369.10437,1119.630931,45.5,12.8,5.1,NA,"Fumane"
"1724","RF.b_742","Micro-CT","A2","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",624.2208252,829.0126244,45.9,8.8,2.7,NA,"Fumane"
"1725","RF.b_7458","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",208.6110077,344.9315669,22,9.8,1.8,NA,"Fumane"
"1726","RF.b_746","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Optimal","0%","Complete",2745.046875,2084.050699,66.7,16.1,5.9,NA,"Fumane"
"1727","RF.b_747","Artec.Spider","A2","Maiolica","Blank","Blade","Semi-cortical","1-33%","Complete",2050.489746,1813.257363,57.3,18.1,4.6,NA,"Fumane"
"1728","RF.b_749","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Maintenance","0%","Complete",1347.473389,1245.623124,46.6,14,4.8,NA,"Fumane"
"1729","RF.b_7494","Micro-CT","D3d.base","Scaglia.Rossa","Blank","Bladelet","Optimal","0%","Complete",247.0908661,374.105901,23,8.6,2.6,NA,"Fumane"
"1730","RF.b_75","Artec.Spider","A1","Scaglia.Rossa","Tool","Blade","Maintenance","33-66%","Complete",2969.373779,1765.681891,46.2,18,9,NA,"Fumane"
"1731","RF.b_752","Micro-CT","A2","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",1337.931519,1347.47276,57.7,11.6,4.3,NA,"Fumane"
"1732","RF.b_754","Artec.Spider","A2","Scaglia.Variegata","Blank","Blade","Maintenance","1-33%","Complete",5027.641602,2949.338335,70.4,17.7,8.6,NA,"Fumane"
"1733","RF.b_7541","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Maintenance","0%","Complete",361.1422119,507.3291344,26.3,10.3,2.2,NA,"Fumane"
"1734","RF.b_755","Artec.Spider","A2","Undetermined","Blank","Blade","Maintenance","1-33%","Complete",2725.905762,2123.532548,61.8,23.1,5.3,NA,"Fumane"
"1735","RF.b_757","Artec.Spider","A2","Eocenic","Blank","Blade","Maintenance","33-66%","Complete",3965.759521,3000.342849,76.3,23,4,NA,"Fumane"
"1736","RF.b_7583","Micro-CT","D3d.base","Scaglia.Variegata","Blank","Blade","Initialization","66-99%","Complete",819.7833252,904.5461299,39.4,12.5,3.6,NA,"Fumane"
"1737","RF.b_760","Micro-CT","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",1011.801697,1153.867145,47.3,14.8,2.7,NA,"Fumane"
"1738","RF.b_764","Artec.Spider","A2","Scaglia.Rossa","Blank","Blade","Maintenance","0%","Complete",934.5281372,1303.896396,50.5,15.7,3,NA,"Fumane"
"1739","RF.b_7692","Micro-CT","D3d.base","Maiolica","Blank","Bladelet","Optimal","0%","Complete",280.833252,395.9221036,27.9,8.5,2.3,NA,"Fumane"
"1740","RF.b_773","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",2972.07959,2350.504009,74.8,18,5.3,NA,"Fumane"
"1741","RF.b_774","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",4146.654785,2893.098147,80.6,19.5,5.3,NA,"Fumane"
"1742","RF.b_786","Micro-CT","A2","Maiolica","Blank","Bladelet","Optimal","0%","Complete",461.4984436,750.0982144,41.7,10.5,1.5,NA,"Fumane"
"1743","RF.b_793","Artec.Spider","A1","Maiolica","Tool","Blade","Maintenance","1-33%","Complete",19391.10742,6249.969255,103.7,27.7,17.3,NA,"Fumane"
"1744","RF.b_794","Artec.Spider","A2","Maiolica","Blank","Blade","Initialization","66-99%","Complete",6480.874023,3134.623102,70.7,21.5,10.2,NA,"Fumane"
"1745","RF.b_796","Artec.Spider","A2","Maiolica","Blank","Blade","Optimal","0%","Complete",4697.893555,2937.818592,80.5,18.3,7.3,NA,"Fumane"
