"ID","unit","unit.extended","square","sub.square","raw.material","raw.material.extended","termal.alteration","class","blank","technology","technology.extended","cortex","cortex.y.n","cortex.position","preservation","preservation.extended","length","width","thickness","elongation","robustness","platform.width","platform.thickness","platformW.T.","platform.type","platform.shape","platform.angle","dorsal.thinning","bulb","bulb.type","bulbar.scar","lip","lip.type","curvature","torsion","cross.section","cross.section.symmetry","scar.count","axiality","scar.pattern","distal.end","distal.end.profile","blank.shape","bladelet.neg.blade","blade.neg.flake","typology","typology.reduced","retouch.position","dorsal.retouch.localization","ventral.retouch.localization","retouch.length"
"RF.b_7259","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,10,2.29999995231628,NA,4.34782617709588,2.70000004768372,1.29999995231628,NA,"Plain","Oval","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Polyhedral",TRUE,3,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7260","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","1-33%","yes","Distal","Complete","Complete",27.6000003814697,16.6000003814697,4.90000009536743,1.66265058718186,3.38775511395678,9.80000019073486,3.5,NA,"Plain","Oval","75",NA,TRUE,"Moderate",FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Irregular","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7261","D3d.base","D3dbase","88","tutto",NA,"Grana fine",TRUE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,9.89999961853027,2.09999990463257,NA,4.71428574672361,2.70000004768372,1.20000004768372,NA,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7262","D3d.base","D3dbase","88","tutto","Maiolica","B1",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,10.6999998092651,1.5,NA,7.13333320617673,4,0.400000005960464,NA,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Flat",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7263","D3d.base","D3dbase","88","tutto","Scaglia.Rossa","SR",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Proximal","Proximal",NA,14,1.79999995231628,NA,7.77777798381855,3.40000009536743,0.800000011920929,4.25000005587935,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Straight","0","Polyhedral",TRUE,3,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7264","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Undetermined",FALSE,0,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7265","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",26.7000007629395,12.1999998092651,6.30000019073486,2.18852468691537,1.93650784760406,3.79999995231628,0.899999976158142,NA,"Linear","Linear","60","Abrasion;Hinged scars",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Straight","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7266","D3d.base","D3dbase","88","tutto","Maiolica","B1",FALSE,"Blank","Bladelet","Maintenance","Lateral","1-33%","yes","Distal","Complete","Complete",23,9.89999961853027,2.70000004768372,2.3232324127518,3.66666646062592,4,1.79999995231628,NA,"Plain","Oval","45","Abrasion;Hinged scars",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,"Off-axis left","Unidirectional parallel","Pointed","Pointed","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7267","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,8.19999980926514,1.89999997615814,NA,4.31578942745347,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7268","D3d.base","D3dbase","88","tutto","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Complete","Complete",29,9.60000038146973,1.29999995231628,3.02083321329621,7.38461594891976,4.09999990463257,1.20000004768372,NA,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Curved","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7269","D3d.base","D3dbase","87","tutto","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,9.19999980926514,2.79999995231628,NA,3.28571427355008,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,2,NA,"Unidirectional convergent",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7271","D3d","D3d","89","h","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,9.69999980926514,3.09999990463257,NA,3.12903229279771,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Lateral steep",FALSE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7272","D3d.base","D3dbase","89","f","Maiolica","B2-4",FALSE,"Blank","Bladelet","Semi-cortical","Semi-cortical","1-33%","yes","Right lateral partial","Proximal","Mesio-proximal",NA,11.1000003814697,2.90000009536743,NA,3.82758621256643,3.5,0.5,NA,"Linear","Linear","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7274","D3d.base","D3dbase","89","b","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,9.39999961853027,2.5,NA,3.75999984741211,3.40000009536743,1.70000004768372,NA,"Plain","Oval","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Straight","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7275","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Flake","Maintenance","Tablet","0%","no",NA,"Proximal","Mesio-proximal",NA,51.5999984741211,8.89999961853027,NA,5.79775288604363,9.5,7.80000019073486,NA,"Faceted","Rectangular","90","No",TRUE,"Pronounced",TRUE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,0,NA,"Crossed",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7276","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","33-66%","yes","Distal;Middle/centre","Distal","Mesio-distal",NA,31.6000003814697,11,NA,2.87272730740634,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Convex","Hinged","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7277","D3d.base","D3dbase","87-97","tutto",NA,"Grana fine",TRUE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Lateral steep",FALSE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7278","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",26.8999996185303,29,6.80000019073486,0.927586193742424,4.26470576273117,11.3999996185303,2.90000009536743,NA,"Plain","Rectangular","75","No",TRUE,"Pronounced",FALSE,FALSE,NA,"Straight","0","Flat",TRUE,1,"Axial",NA,"Straight","Hinged","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7279","D3d.base","D3dbase","87-97","tutto","Scaglia.Variegata","SV",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",29.5,24.5,4.90000009536743,1.20408163265306,4.9999999026863,5.59999990463257,3.5,NA,"Plain","Oval","75",NA,TRUE,"Pronounced",FALSE,FALSE,NA,"Straight","0","Flat",TRUE,1,"Axial","Unidirectional parallel","Irregular","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7280","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,20.8999996185303,2.20000004768372,NA,9.49999962069772,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7281","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,20.8999996185303,4.19999980926514,NA,4.97619061134841,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7283","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Blade","Maintenance","Crest-second","0%","no",NA,"Distal","Mesio-distal",56.4000015258789,23.3999996185303,7.69999980926514,NA,3.0389610646969,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,"Axial","Crossed","Convex","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7284","D3d.base","D3dbase","87-97",NA,"Scaglia.Rossa","SR",FALSE,"Blank","Blade","Maintenance","Crest-second","0%","no",NA,"Distal","Mesio-distal",NA,15.8000001907349,7.09999990463257,NA,2.22535216943113,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved","0","Triangular",TRUE,1,"Axial","Bidirectional","Straight","Plunging","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7285","D3d.base","D3dbase","87-97",NA,"Scaglia.Rossa","SR",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,NA,NA,NA,NA,6.90000009536743,2.70000004768372,NA,"Plain","Irregular","60",NA,TRUE,"Moderate",FALSE,FALSE,NA,NA,NA,"Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7286","D3d.base","D3dbase","87-97",NA,"Scaglia.Variegata","SV",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,9.30000019073486,3.29999995231628,NA,2.8181819167019,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7287","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",30,27.5,3.59999990463257,1.09090909090909,7.63888909125034,8,3,NA,"Plain","Oval","60",NA,FALSE,NA,TRUE,FALSE,NA,"Curved slightly","0","Flat",TRUE,1,"Off-axis right",NA,"Straight","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7288","D3d.base","D3dbase","87-97","tutto","Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Complete","Complete",53,15.6999998092651,3.40000009536743,3.37579621935555,4.61764687320353,1.29999995231628,1.39999997615814,0.928571410325107,"Plain","Oval","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7289","D3d.base","D3dbase","87-97",NA,NA,"Grana fine",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7290","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","33-66%","yes","Left lateral complete;Proximal","Proximal","Proximal",NA,NA,NA,NA,NA,19.2999992370605,8.5,NA,"Cortical","Irregular","90",NA,TRUE,"Moderate",FALSE,FALSE,NA,NA,NA,"Trapezoidal",TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7291","D3d.base","D3dbase","87-97",NA,NA,"Grana fine",TRUE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Trapezoidal",TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7292","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Distal","Mesio-distal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Straight","Step","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7293","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","1-33%","yes","Distal","Distal","Distal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Lateral steep",FALSE,2,"Axial","Crossed","Convex","Feathered",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7294","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","1-33%","yes","Left lateral partial","Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Trapezoidal",TRUE,2,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7295","D3d.base","D3dbase","87-97",NA,"Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Levallois","0%","no",NA,"Complete","Complete",75.5,34.0999984741211,7.09999990463257,2.21407634540799,4.80281675100752,7.80000019073486,1.29999995231628,6.00000036679784,"Plain","Winged","75","Hinged scars",TRUE,"Moderate",FALSE,TRUE,"Moderate","Straight","0","Trapezoidal",TRUE,2,"Axial","Bidirectional","Irregular","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7296","D3d.base","D3dbase","79","b",NA,"Grana fine",FALSE,"Blank","Blade","Semi-cortical","Semi-cortical","33-66%","yes","Right lateral complete","Distal","Distal",NA,13.3000001907349,3.40000009536743,NA,3.91176465225881,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Triangular",TRUE,1,"Axial","Unidirectional parallel","Convex","Feathered","Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7297","D3d.base","D3dbase","79","a","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,11.3000001907349,2.09999990463257,NA,5.38095271614406,2.29999995231628,1,NA,"Plain","Oval","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Moderate","Curved","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7298","D3d.base","D3dbase","79","d","Maiolica","B1",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,10.6999998092651,2.5,NA,4.27999992370604,3,1,NA,"Plain","Triangular","60","Abrasion",FALSE,NA,FALSE,TRUE,"Pronounced","Straight","2L","Trapezoidal",FALSE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7299","D3d.base","D3dbase","79","d","Maiolica","B2-4",FALSE,"Blank","Blade","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,12.1999998092651,3.20000004768372,NA,3.81249988358466,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7300","D3d.base","D3dbase","79","d","Maiolica","B1",FALSE,"Blank","Flake","Initialization","Cortical","100%","yes","100%","Complete","Complete",42,31,12.6999998092651,1.35483870967742,2.44094491854909,5.30000019073486,1.29999995231628,NA,"Plain","Rectangular","75","No",TRUE,"Moderate",FALSE,TRUE,"Moderate","Curved","0","Trapezoidal",TRUE,0,"Off-axis left","Other","Irregular","Feathered","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7301","D3d.base","D3dbase","79","d","Maiolica","B2-4",TRUE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Complete","Complete",26.7000007629395,6.69999980926514,1.5,3.98507485418391,4.46666653951009,2.70000004768372,0.300000011920929,NA,"Linear","Linear","60","Abrasion",FALSE,NA,FALSE,TRUE,"Moderate","Curved","0","Triangular",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7302","D3d.base","D3dbase","79","c","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7303","D3d.base","D3dbase","79","c","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,6.90000009536743,1,NA,6.90000009536743,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7304","D3d.base","D3dbase","79","c","Maiolica","B2-4",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,11.6000003814697,1.60000002384186,NA,7.25000013038513,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Polyhedral",TRUE,3,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7305","D3d.base","D3dbase","78","b","Maiolica","B2-4",FALSE,"Blank","Flake","Semi-cortical","Semi-cortical","33-66%","yes","Distal;Left lateral complete","Complete","Complete",35,14.5,3.29999995231628,2.41379310344828,4.39393945743011,8,3.59999990463257,NA,"Plain","Irregular","75","Abrasion",TRUE,"Moderate",FALSE,FALSE,NA,"Straight","2R","Lateral steep",FALSE,1,"Axial","Unidirectional convergent","Pointed","Pointed","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7306","D3d.base","D3dbase","78","b","Maiolica","B2-4",FALSE,"Blank","Flake","Initialization","Crest","0%","no",NA,"Proximal","Mesio-proximal",44,15,12,NA,1.25,16.7999992370605,5.40000009536743,NA,"Plain","Triangular","60",NA,TRUE,"Moderate",FALSE,FALSE,NA,"Curved","0","Triangular",TRUE,1,NA,"Crossed",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7307","D3d.base","D3dbase","78","b","Scaglia.Rossa","SR",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,8.10000038146973,1.70000004768372,NA,4.76470597310048,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7308","D3d.base","D3dbase","78","b","Scaglia.Variegata","SV3",FALSE,"Blank","Bladelet","Optimal","Optimal","0%","no",NA,"Proximal","Mesio-proximal",NA,10.5,2,NA,5.25,3.70000004768372,0.899999976158142,NA,"Plain","Oval","60","Abrasion",TRUE,"Moderate",FALSE,TRUE,"Pronounced","Curved slightly","0","Trapezoidal",TRUE,2,NA,"Unidirectional parallel",NA,NA,"Sub-parallel",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7309","D3d.base","D3dbase","78","b",NA,"Grana fine",FALSE,"Blank","Bladelet","Initialization","Cortical","66-99%","yes","Left lateral complete","Mesial","Mesial",NA,10,4.40000009536743,NA,2.27272722346724,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,"Curved slightly","0","Triangular",TRUE,1,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7310","D3d.base","D3dbase","78","b","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Lateral steep",FALSE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7311","D3d.base","D3dbase","78","b","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",27,11,4.90000009536743,2.45454545454545,2.24489791549181,5.69999980926514,2.5,NA,"Plain","Oval","45",NA,FALSE,NA,FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,2,"Axial","Unidirectional convergent","Pointed","Pointed","Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7312","D3d.base","D3dbase","78","b","Maiolica","B1",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Complete","Complete",22,22.6000003814697,5.5,0.973451311002558,4.10909097844904,16,5.5,NA,"Faceted","Rectangular","90",NA,TRUE,"Moderate",FALSE,FALSE,NA,"Straight","0","Trapezoidal",TRUE,1,"Axial","Centripedal","Convex","Hinged","Convergent",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7313","D3d.base","D3dbase","78","b","Scaglia.Rossa","SR",FALSE,"Blank","Bladelet","Maintenance","Crest-second","0%","no",NA,"Proximal","Mesio-proximal",NA,7.59999990463257,2.29999995231628,NA,3.30434785312877,1.60000002384186,0.400000005960464,NA,"Linear","Linear","75","Abrasion;Pointed scars",FALSE,NA,TRUE,TRUE,"Moderate","Straight","1R","Lateral steep",FALSE,1,NA,"Unidirectional parallel",NA,NA,"Irregular",FALSE,FALSE,NA,NA,NA,NA,NA,NA
"RF.b_7314","D3d.base","D3dbase","79","f","Maiolica","B2-4",FALSE,"Blank","Flake","Optimal","Optimal","0%","no",NA,"Mesial","Mesial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,"Triangular",TRUE,1,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
